106063|Q6769053|http://data.europeana.eu/agent/base/106063|Mark Northfield
106064|Q727994|http://data.europeana.eu/agent/base/106064|Eliot Zigmund
106065|Q3065062|http://data.europeana.eu/agent/base/106065|John Hauser
106066|Q331176|http://data.europeana.eu/agent/base/106066|Menis Koumandareas
106067|Q6524183|http://data.europeana.eu/agent/base/106067|Leo Rodriguez
106068|Q5126678|http://data.europeana.eu/agent/base/106068|Clarence Myerscough
106069|Q5363691|http://data.europeana.eu/agent/base/106069|Elizabeth Watkins
106070|Q3756542|http://data.europeana.eu/agent/base/106070|Gabriele Bianchi
106071|Q3566870|http://data.europeana.eu/agent/base/106071|Wayne Wade
106072|Q7297605|http://data.europeana.eu/agent/base/106072|Ray Hedges
106073|Q5386171|http://data.europeana.eu/agent/base/106073|Eric Bradbury
106074|Q2849603|http://data.europeana.eu/agent/base/106074|Angiolo Tricca
106075|Q55781|http://data.europeana.eu/agent/base/106075|Vishwanath Kashinath Rajwade
106076|Q5293220|http://data.europeana.eu/agent/base/106076|Don Nigro
106077|Q7610721|http://data.europeana.eu/agent/base/106077|Stephen Tuttle
